election_id,candidate,number
62053c9f-8d34-486f-b80a-1619acb5b862,林煒軒,11
62053c9f-8d34-486f-b80a-1619acb5b862,王浩,8
62053c9f-8d34-486f-b80a-1619acb5b862,張閔舜,7
62053c9f-8d34-486f-b80a-1619acb5b862,黃思婷,18
62053c9f-8d34-486f-b80a-1619acb5b862,王冠鈞,21
62053c9f-8d34-486f-b80a-1619acb5b862,莊豐安,10
62053c9f-8d34-486f-b80a-1619acb5b862,孫貫志,14
62053c9f-8d34-486f-b80a-1619acb5b862,張秀華,13
62053c9f-8d34-486f-b80a-1619acb5b862,李忠曆,1
62053c9f-8d34-486f-b80a-1619acb5b862,蘇慶良,9
62053c9f-8d34-486f-b80a-1619acb5b862,蘇澤峰,4
62053c9f-8d34-486f-b80a-1619acb5b862,蔡文旭,19
62053c9f-8d34-486f-b80a-1619acb5b862,陳姿妏,16
62053c9f-8d34-486f-b80a-1619acb5b862,李錦洋,17
62053c9f-8d34-486f-b80a-1619acb5b862,蔡坤叡,22
62053c9f-8d34-486f-b80a-1619acb5b862,鄭光宏,20
62053c9f-8d34-486f-b80a-1619acb5b862,陳品蓁,12
62053c9f-8d34-486f-b80a-1619acb5b862,許明對,5
62053c9f-8d34-486f-b80a-1619acb5b862,黃敏修,3
62053c9f-8d34-486f-b80a-1619acb5b862,林雪峰,15
62053c9f-8d34-486f-b80a-1619acb5b862,黃大祐,2
